,タイトル,タイトルリンク,w-440,article_answer,ml-5,button,button1,button2,article_asideRight,button3,typography-hy,point,w-100,口コミ投稿日,text-center,report,report1
182,男性/ SE/ 現職（回答時）/ 中途入社/ 在籍3年未満/ 正社員/ SE/ SE,https://en-hyouban.com/company/10025403019/user_kuchikomi/3042947/,,,,,,,,,企業カルチャー・組織体制,4.5,企業カルチャー・社風:よりチャレンジして成果を残していくことが求めれる環境。ダイバーシティ・多様性:会社として、ダイバーシティを大事にしていくメッセージが現れており、実際にボランティア活動を通して体現している。,2020年10月20日,2020年時点の情報,https://en-hyouban.com/inquiry/?kuchikomi_id=5429372&company_id=10025403019,https://en-hyouban.com/company/10025403019/kuchikomi/5429372/
183,男性/ SE/ 現職（回答時）/ 中途入社/ 在籍3年未満/ 正社員/ SE/ SE,https://en-hyouban.com/company/10025403019/user_kuchikomi/3042947/,,,,,,,,,働き方（勤務時間・休日休暇・制度）,4.5,勤務時間・休日休暇:商談次第で左右されることはあるが、特に宣言さえすれば休めないことはない。中途入社でも入社時に充分な有給休暇が付与される。多様な働き方支援:コロナ前は週２までのWFHが認められていた。,2020年10月20日,2020年時点の情報,https://en-hyouban.com/inquiry/?kuchikomi_id=5429371&company_id=10025403019,https://en-hyouban.com/company/10025403019/kuchikomi/5429371/
184,男性/ 営業/ 現職（回答時）/ 中途入社/ 在籍3年未満/ 正社員,https://en-hyouban.com/company/10025403019/user_kuchikomi/4387423/,,,,,,,,,成長・働きがい,4.8,成長・キャリア開発:会社の勤務経験を通じて貴重な経験を積むことができ、キャリアを付けることができる。働きがい:給与面では成績を出している場合は働かきがいが高い。しかし、成績が悪い場合は働きがいが低いと感じる。,2022年05月16日,2022年時点の情報,https://en-hyouban.com/inquiry/?kuchikomi_id=7169142&company_id=10025403019,https://en-hyouban.com/company/10025403019/kuchikomi/7169142/
185,男性/ Solution Engineer/ 現職（回答時）/ 中途入社/ 在籍3～5年/ 正社員/ SE本部/ SE,https://en-hyouban.com/company/10025403019/user_kuchikomi/3085779/,,,,,,,,,福利厚生・オフィス環境,5.0,福利厚生:自社株を非常に安く買える。具体的には、半年最初と最後の株価の安い方の金額の15%Offの金額で購入できる。オフィス環境:2020年03月以降2021年07月いっぱいはほぼ完全に在宅勤務。,2020年11月20日,2020年時点の情報,https://en-hyouban.com/inquiry/?kuchikomi_id=5501523&company_id=10025403019,https://en-hyouban.com/company/10025403019/kuchikomi/5501523/
186,男性/ 税務/ 現職（回答時）/ 中途入社/ 在籍6～10年/ 正社員/ 税務/ 部長,https://en-hyouban.com/company/10025403019/user_kuchikomi/3222474/,,,,,,,,,年収・給与,3.7,給与制度:かなり開きがあります。ほとんどの方が年俸制であります。他に年度末にボーナスがあります。ストックオプションがあり、本社株の売却ができます評価制度:中途採用がほとんどです。,2021年03月 5日,2021年時点の情報,https://en-hyouban.com/inquiry/?kuchikomi_id=5719652&company_id=10025403019,https://en-hyouban.com/company/10025403019/kuchikomi/5719652/
187,女性/ BDR/ 現職（回答時）/ 中途入社/ 在籍3年未満/ 正社員,https://en-hyouban.com/company/10025403019/user_kuchikomi/3237502/,,,,,,,,,働き方（勤務時間・休日休暇・制度）,4.8,勤務時間・休日休暇:ワークライフバランスはいいと思う。ただ外勤営業の方々はまちまち。人によってはものすごく残業している。多様な働き方支援:リモートワークできる、和歌山県の白浜にもオフィスある。,2021年03月17日,2021年時点の情報,https://en-hyouban.com/inquiry/?kuchikomi_id=5742725&company_id=10025403019,https://en-hyouban.com/company/10025403019/kuchikomi/5742725/
188,男性/ アカウントエグゼクティブ/ 現職（回答時）/ 中途入社/ 在籍3年未満/ 正社員/ EBU,https://en-hyouban.com/company/10025403019/user_kuchikomi/2898512/,,,,,,,,,福利厚生・オフィス環境,4.3,オフィス環境:部署や課ごとに島があるが、基本執務スペースはフリーアドレスになっている。執務スペースとは別にカフェと呼ばれる共有スペースがあり、持ち出しフリーの軽食などが用意されている。カフェでフランクなミーティングなど実施している人も多い。,2020年07月 8日,2020年時点の情報,https://en-hyouban.com/inquiry/?kuchikomi_id=5205165&company_id=10025403019,https://en-hyouban.com/company/10025403019/kuchikomi/5205165/
189,女性/ アカウントパートナー/ 現職（回答時）/ 中途入社/ 在籍3年未満/ 正社員,https://en-hyouban.com/company/10025403019/user_kuchikomi/4513158/,,,,,,,,,福利厚生・オフィス環境,4.6,福利厚生:最近オフィスが新しくなった。持株やウェルネス、交通費、社会保険などオフィス環境:環境は素晴らしい。持株、ウェルネス、会議室、丸の内のオフィス、駅直結。スナックやドリンクは無料。,2022年06月12日,2022年時点の情報,https://en-hyouban.com/inquiry/?kuchikomi_id=7308854&company_id=10025403019,https://en-hyouban.com/company/10025403019/kuchikomi/7308854/
190,女性/ インサイドセールス/ 現職（回答時）/ 中途入社/ 在籍3年未満/ 正社員,https://en-hyouban.com/company/10025403019/user_kuchikomi/3673358/,,,,,,,,,女性の働きやすさ,3.8,女性の働きやすさ:部門によると思います。営業などでも子育てをしている女性はいるが、仕事と家庭のバランスを取りたいという気持ちが強い人は辛くなってしまうと思う。お客様相手かつシステムを扱うため、突発的なトラブルやシステム障害が発生すると対応に追われる。,2021年10月30日,2021年時点の情報,https://en-hyouban.com/inquiry/?kuchikomi_id=6376572&company_id=10025403019,https://en-hyouban.com/company/10025403019/kuchikomi/6376572/
191,男性/ 営業/ 現職（回答時）/ 中途入社/ 在籍3～5年/ 正社員,https://en-hyouban.com/company/10025403019/user_kuchikomi/2445431/,,,,,,,,,事業展望・強み・弱み,5.0,事業の強み:統合CRMを実現するマルチプロダクト事業の弱み:CRMに特化のため、他の領域も含めた要件対応弱い事業展望:まだ成長する,2022年01月10日,2022年時点の情報,https://en-hyouban.com/inquiry/?kuchikomi_id=6609569&company_id=10025403019,https://en-hyouban.com/company/10025403019/kuchikomi/6609569/
192,男性/ AE/ 現職（回答時）/ 中途入社/ 在籍3年未満/ 正社員,https://en-hyouban.com/company/10025403019/user_kuchikomi/2832680/,,,,,,,,,働き方（勤務時間・休日休暇・制度）,5.0,勤務時間・休日休暇:今はフルリモートなのでやるもやらないも自分次第です。多様な働き方支援:コアバリューの一つが「平等」だけあり、国籍、性別、なにも関係なく1人の人間として評価してくれます。,2021年09月13日,2021年時点の情報,https://en-hyouban.com/inquiry/?kuchikomi_id=6210420&company_id=10025403019,https://en-hyouban.com/company/10025403019/kuchikomi/6210420/
193,女性/ 営業系（営業、MR、営業企画 他）/ 現職（回答時）/ 非正社員,https://en-hyouban.com/company/10025403019/user_kuchikomi/2635352/,,,,,,,,,働き方（勤務時間・休日休暇・制度）,,勤務時間・休日休暇：個々の派遣社員の能力やキャパシティを把握していない部署に配属になると、明らかに時間が足りない段階で「明日の朝までにお願い」のような無茶な依頼をされるため長時間の残業が必要になる場合があります。社員はテレワークが可能なためパソコンを持って帰って作業できることを想定しているようですが、派遣社員は会社にいなければ業務ができないという点を理解していない方が多いようです。また派遣社員が残業していて期限内に終わらない旨を相談しても社員は容赦なく「それは私の仕事ではありませんので」と言って手伝う様子もなく帰りますので、遠慮がちな派遣社員は働きずらそうにしています。,2019年11月19日,2019年時点の情報,https://en-hyouban.com/inquiry/?kuchikomi_id=4890278&company_id=10025403019,https://en-hyouban.com/company/10025403019/kuchikomi/4890278/
194,女性/ 営業系（営業、MR、営業企画 他）/ 現職（回答時）/ 非正社員,https://en-hyouban.com/company/10025403019/user_kuchikomi/2635352/,,,,,,,,,働き方（勤務時間・休日休暇・制度）,,勤務時間・休日休暇：勤務時間はごく一般的な9時～18時の1時間休憩で8時間勤務です。業務が立て込んでいなければ基本的には定時で退勤できます。また昼休みも自由な時間に行くことができるため混雑を避けたければ11:30や13:00など、ずらしていくことも可能です。日本本社オフィスがある丸の内エリアは特に昼時混み合いますのでその点はとてもありがたいです。社員の方々はフレックス勤務のため、派遣社員も相応の理由があり相談すれば勤務時間をずらしてもらうことも可能です。以前「通院のため17時に会社を出たいので1時間早い8時に出勤したい」と申し出た際も承認してもらえました。,2019年11月19日,2019年時点の情報,https://en-hyouban.com/inquiry/?kuchikomi_id=4890277&company_id=10025403019,https://en-hyouban.com/company/10025403019/kuchikomi/4890277/
195,女性/ 営業系（営業、MR、営業企画 他）/ 現職（回答時）/ 非正社員,https://en-hyouban.com/company/10025403019/user_kuchikomi/2635352/,,,,,,,,,働き方（勤務時間・休日休暇・制度）,,勤務時間・休日休暇：【有給休暇の取得】有給休暇は取得が推奨されている企業文化なのでかなり取得しやすいです。社員は午前・午後と分けて取得することもできるようで、午後は有給を取って空港へ行きそのまま旅行、など取り方も自由にしている人をよく見ます。また子どもの送り迎えや通院程度でしたらフレックス勤務やリモートワークにして時間調整できるので、わざわざ有給休暇を減らすこともなく対応できて「逆に有給の使いどころに困っている」という贅沢な方もいました。派遣社員も連続で1週間程有給休暇申請をしても特に理由などは聞かれず確実に取得ができます。,2019年11月19日,2019年時点の情報,https://en-hyouban.com/inquiry/?kuchikomi_id=4890308&company_id=10025403019,https://en-hyouban.com/company/10025403019/kuchikomi/4890308/
